Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Sergi Enrich,0.21,0.18,50.0,0.91,0.09,0.0,0.62,0.06,0.0,0.26,0.0,0.56,0.09,0.03,15.62,59.89,3.82,50.0,0.0,0.0,0.0,0.0,0.56,0.06,0.03,0.06,50.84,46.09,0.82,1.12,34,3,4,La Liga 2,2
Isak Jansson,0.07,0.0,44.83,0.78,0.0,0.0,0.81,0.3,0.0,0.19,0.0,0.41,0.0,0.0,9.26,77.2,3.41,52.94,0.0,0.0,0.0,0.0,0.56,0.04,0.04,0.0,42.5,48.82,0.37,0.26,27,1,4,La Liga 2,2
Alfonso Herrero,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.03,0.03,0.0,0.0,27.76,55.9,0.79,33.22,2.12,0.27,0.12,0.06,1.0,0.21,0.03,0.03,100.0,90.0,0.21,0.03,33,2,1,La Liga 2,2
Cristian Herrera,0.26,0.17,46.48,1.89,0.03,0.41,0.46,0.29,0.0,0.23,0.0,0.37,0.09,0.03,23.29,74.11,6.83,34.48,0.0,0.11,0.0,0.0,1.2,0.17,0.23,0.0,42.5,40.66,0.91,0.66,35,3,3,La Liga 2,2
Quini,0.0,0.0,64.52,0.65,0.0,0.0,1.87,0.9,0.03,1.19,0.0,0.55,0.03,0.03,22.58,74.57,4.29,37.74,0.0,0.13,0.0,0.0,0.39,0.1,0.26,0.0,61.36,54.29,0.29,1.32,31,3,2,La Liga 2,2
Jonathan Varane,0.0,0.0,63.64,0.29,0.0,0.0,2.06,1.35,0.0,0.65,0.0,0.53,0.0,0.12,24.71,80.95,4.35,54.9,0.0,0.0,0.0,0.0,0.59,0.06,0.12,0.06,77.5,66.22,1.06,1.0,17,1,3,La Liga 2,2
Adrià Altimira,0.03,0.0,54.95,0.53,0.0,0.0,1.08,0.67,0.06,0.72,0.03,0.5,0.11,0.08,38.94,89.44,9.56,66.3,0.0,0.25,0.0,0.0,0.56,0.06,0.11,0.03,25.0,49.32,1.25,0.78,36,1,2,La Liga 2,2
Mikel Rico,0.08,0.0,51.72,0.41,0.03,0.0,1.08,0.89,0.0,0.57,0.0,0.78,0.03,0.0,29.89,84.36,5.19,66.18,0.0,0.08,0.0,0.0,0.73,0.11,0.11,0.0,45.45,46.76,0.84,0.89,37,3,3,La Liga 2,2
Manu Barreiro,0.06,0.13,33.33,1.19,0.03,0.0,0.22,0.16,0.0,1.16,0.0,0.22,0.03,0.06,11.38,54.95,2.19,33.33,0.0,0.06,0.0,0.0,0.69,0.06,0.09,0.0,55.27,51.58,0.66,0.78,32,3,4,La Liga 2,2
Issa Fomba,0.0,0.0,50.0,1.33,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.17,0.0,0.17,8.67,63.46,3.0,25.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,50.0,46.88,0.83,1.0,6,1,3,La Liga 2,2
Vasyl Kravets,0.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,26.0,67.31,2.5,22.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,80.0,0.5,0.5,2,2,2,La Liga 2,2
Omenuke Mfulu,0.0,0.0,71.88,0.47,0.0,0.0,1.57,1.77,0.0,0.83,0.0,1.0,0.0,0.0,55.27,90.23,9.4,47.62,0.0,0.37,0.0,0.0,0.6,0.07,0.2,0.03,48.0,53.51,1.3,1.17,30,2,3,La Liga 2,2
Xavi Torres,0.06,0.0,100.0,0.45,0.0,0.0,0.73,0.85,0.09,2.24,0.0,0.42,0.0,0.0,39.55,81.38,3.64,54.8,0.0,0.18,0.0,0.0,1.09,0.12,0.24,0.0,53.97,51.59,0.67,1.0,33,3,2,La Liga 2,2
Moha Moukhliss,0.0,0.0,100.0,0.22,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.33,0.11,0.11,23.89,86.51,6.11,75.0,0.0,0.0,0.0,0.0,0.33,0.11,0.0,0.0,0.0,52.94,0.89,0.33,9,1,3,La Liga 2,2
Pol Lozano,0.0,0.0,77.78,0.5,0.0,0.0,1.07,1.14,0.0,0.36,0.0,0.64,0.0,0.0,42.29,88.34,8.43,70.45,0.0,0.21,0.0,0.0,0.36,0.07,0.29,0.0,20.0,44.44,1.14,1.71,14,1,3,La Liga 2,2
Jon Guridi,0.03,0.16,55.1,0.74,0.0,0.0,1.39,0.5,0.03,0.68,0.0,0.95,0.11,0.03,25.89,82.22,8.68,77.78,0.0,0.11,0.0,0.0,0.47,0.11,0.13,0.0,44.88,45.81,0.71,1.16,38,2,3,La Liga 2,2
Julio Alonso,0.0,0.03,62.96,0.22,0.0,0.0,2.0,0.83,0.0,1.42,0.03,0.94,0.11,0.08,36.72,76.63,6.67,34.6,0.0,0.19,0.0,0.0,0.78,0.08,0.19,0.03,29.41,51.89,0.92,0.92,36,2,2,La Liga 2,2
Ekain Zenitagoia,0.13,0.13,53.03,1.23,0.0,0.0,0.85,0.26,0.0,0.41,0.0,0.56,0.15,0.1,16.31,67.14,4.77,37.93,0.0,0.05,0.0,0.0,1.15,0.1,0.18,0.0,38.62,43.6,1.41,1.08,39,2,4,La Liga 2,2
Ivan Calero,0.03,0.03,42.5,1.33,0.0,0.0,1.97,0.82,0.05,1.21,0.0,1.21,0.13,0.08,34.13,74.83,7.15,41.55,0.0,0.33,0.0,0.0,0.97,0.08,0.21,0.0,41.86,46.18,1.0,1.54,39,2,2,La Liga 2,2
Álex Bermejo Escribano,0.11,0.05,50.0,1.59,0.03,0.0,1.0,0.27,0.0,0.38,0.0,0.54,0.0,0.03,18.24,73.19,6.41,38.18,0.0,0.05,0.0,0.0,0.32,0.08,0.16,0.03,44.44,46.63,1.19,0.84,37,2,4,La Liga 2,2
Gaspar Campos,0.23,0.07,55.07,1.03,0.0,0.0,0.73,0.3,0.0,0.0,0.0,0.53,0.03,0.0,20.03,76.87,6.63,48.89,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,25.81,45.96,0.77,0.23,30,1,3,La Liga 2,2
Andoni López,0.0,0.0,50.0,0.72,0.0,0.0,0.78,1.11,0.0,1.67,0.0,0.89,0.17,0.06,20.89,72.34,3.72,34.38,0.0,0.11,0.0,0.0,0.83,0.06,0.11,0.0,57.14,48.98,0.22,0.39,18,2,2,La Liga 2,2
Bryan Zaragoza,0.15,0.0,50.0,0.53,0.0,0.0,0.26,0.09,0.0,0.06,0.0,0.38,0.12,0.0,8.26,68.33,2.65,37.5,0.0,0.06,0.0,0.0,0.15,0.03,0.09,0.0,23.08,50.0,0.91,0.35,34,1,3,La Liga 2,2
Juanma García,0.14,0.14,33.33,0.97,0.0,0.0,0.62,0.45,0.0,0.21,0.0,0.86,0.07,0.1,16.72,72.16,5.48,45.45,0.0,0.07,0.0,0.0,0.38,0.14,0.03,0.0,28.13,40.49,1.1,0.55,29,2,4,La Liga 2,2
David Ferreiro,0.0,0.0,77.78,0.63,0.0,0.0,0.19,0.5,0.0,0.06,0.0,0.38,0.13,0.19,11.0,81.82,4.31,46.15,0.0,0.0,0.0,0.0,0.56,0.19,0.19,0.0,42.86,51.16,0.56,0.56,16,3,3,La Liga 2,2
Mamadou Sylla,0.21,0.05,40.0,0.84,0.05,0.0,0.16,0.05,0.0,0.26,0.0,0.11,0.11,0.05,7.74,72.11,2.53,100.0,0.0,0.05,0.0,0.0,0.21,0.05,0.05,0.05,38.98,40.0,1.05,1.11,19,2,4,La Liga 2,2
Aleix Febas,0.0,0.05,57.03,0.49,0.0,0.0,2.32,0.46,0.0,0.29,0.0,1.24,0.1,0.02,34.85,84.18,10.1,46.67,0.0,0.17,0.0,0.0,0.66,0.1,0.2,0.0,25.58,54.94,3.1,0.93,41,2,3,La Liga 2,2
Víctor Camarasa,0.0,0.09,50.0,0.64,0.0,0.0,0.64,1.09,0.0,0.27,0.0,0.91,0.09,0.18,31.91,85.19,5.73,65.63,0.0,0.0,0.0,0.0,0.55,0.09,0.09,0.0,61.54,50.0,1.27,0.73,11,2,3,La Liga 2,2
Riza Durmisi,0.0,0.0,33.33,0.27,0.0,0.0,1.18,0.45,0.0,1.09,0.0,0.27,0.18,0.0,21.82,77.5,4.82,21.88,0.0,0.0,0.0,0.0,0.45,0.09,0.27,0.0,60.0,56.41,0.36,0.55,11,2,2,La Liga 2,2
Javi Vázquez,0.0,0.0,72.73,0.15,0.0,0.0,0.94,1.0,0.0,1.38,0.0,0.47,0.24,0.06,23.85,70.04,4.0,30.29,0.0,0.09,0.0,0.0,1.15,0.06,0.21,0.0,29.63,44.57,0.65,0.94,34,1,2,La Liga 2,2
Íñigo Sáinz-Maza,0.0,0.06,58.49,0.4,0.0,0.0,2.89,1.26,0.0,0.51,0.0,1.49,0.09,0.06,24.34,79.34,4.17,39.74,0.0,0.26,0.0,0.0,0.57,0.2,0.26,0.09,39.53,54.08,1.8,1.63,35,2,3,La Liga 2,2
Marvin Park,0.04,0.0,50.0,0.25,0.0,0.0,1.21,0.46,0.0,0.38,0.04,0.42,0.04,0.04,18.13,87.59,5.08,62.5,0.0,0.0,0.0,0.0,0.21,0.04,0.17,0.0,29.17,51.03,0.88,0.58,24,1,4,La Liga 2,2
Moises Delgado,0.0,0.0,52.63,0.26,0.0,0.0,1.47,0.76,0.0,1.56,0.0,0.65,0.0,0.06,22.53,77.68,3.82,42.27,0.0,0.15,0.0,0.0,0.79,0.12,0.15,0.0,53.85,61.14,1.09,0.59,34,2,2,La Liga 2,2
Abel Bretones,0.0,0.08,50.0,0.69,0.0,0.0,2.36,0.67,0.03,1.49,0.0,0.85,0.15,0.05,20.87,59.71,3.38,24.07,0.0,0.23,0.0,0.0,0.59,0.08,0.18,0.0,50.41,53.22,0.9,0.92,39,1,2,La Liga 2,2
Marc Vidal,0.0,0.0,100.0,0.0,0.0,0.0,0.17,0.0,0.0,0.83,0.0,0.0,0.0,0.0,40.5,90.95,0.33,52.27,2.17,0.17,0.0,0.0,1.17,0.0,0.0,0.0,100.0,100.0,0.17,0.0,6,1,1,La Liga 2,2
Yan Eteki,0.0,0.0,100.0,0.5,0.0,0.0,1.2,0.9,0.0,0.3,0.0,0.2,0.0,0.0,21.4,85.51,3.7,46.67,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.0,60.0,57.14,0.8,0.9,10,2,3,La Liga 2,2
Papakouli Diop,0.08,0.04,69.23,0.81,0.0,0.0,1.04,0.85,0.0,0.42,0.0,0.65,0.04,0.0,26.62,77.89,5.5,54.08,0.0,0.04,0.0,0.0,1.08,0.12,0.23,0.04,51.16,52.3,1.27,1.38,26,3,3,La Liga 2,2
Njegoš Petrović,0.0,0.0,59.09,0.65,0.0,0.0,1.38,0.42,0.0,0.15,0.0,0.5,0.08,0.04,27.35,82.14,5.65,58.33,0.0,0.27,0.0,0.0,0.46,0.12,0.15,0.0,54.0,51.32,0.88,1.27,26,1,3,La Liga 2,2
Eugeni Valderrama,0.0,0.0,42.86,0.57,0.0,0.0,0.57,0.33,0.0,0.48,0.0,0.29,0.14,0.05,13.76,85.47,4.71,69.23,0.0,0.0,0.0,0.0,0.38,0.05,0.05,0.0,32.0,43.48,0.33,0.38,21,2,3,La Liga 2,2
Alfredo Ortuño,0.24,0.27,43.24,1.92,0.08,0.0,0.35,0.03,0.0,0.38,0.0,0.19,0.03,0.0,9.08,65.48,2.11,46.43,0.0,0.0,0.0,0.0,0.59,0.05,0.03,0.0,38.57,34.28,0.38,0.86,37,3,4,La Liga 2,2
Juan Fernández,0.1,0.0,100.0,0.33,0.05,0.0,0.9,1.33,0.05,3.81,0.0,0.29,0.0,0.0,40.76,82.13,2.0,40.74,0.0,0.14,0.0,0.0,1.24,0.1,0.24,0.05,66.09,56.91,0.52,1.57,21,2,2,La Liga 2,2
Javier Avilés,0.05,0.05,50.0,0.74,0.0,0.0,0.74,0.42,0.0,0.16,0.0,0.63,0.05,0.0,8.74,63.86,2.53,16.67,0.0,0.11,0.0,0.0,0.58,0.0,0.05,0.05,39.39,41.67,1.0,1.11,19,2,4,La Liga 2,2
Cristian Rivera,0.0,0.0,58.82,0.33,0.0,0.0,1.33,0.71,0.0,1.0,0.04,0.46,0.0,0.04,33.96,83.56,5.25,60.0,0.0,0.21,0.0,0.0,0.79,0.13,0.33,0.0,56.1,54.86,0.58,0.83,24,2,3,La Liga 2,2
Anderson Arroyo,0.0,0.0,70.0,0.18,0.0,0.0,1.06,1.0,0.0,1.0,0.0,0.24,0.06,0.0,12.35,66.67,2.0,32.26,0.0,0.18,0.0,0.0,0.35,0.18,0.06,0.0,44.0,55.13,0.41,0.47,17,1,2,La Liga 2,2
Alfred N'Diaye,0.0,0.09,78.95,0.77,0.0,0.0,1.41,0.77,0.0,1.14,0.0,0.55,0.0,0.0,30.68,82.52,3.91,68.89,0.0,0.14,0.0,0.0,0.86,0.09,0.55,0.0,65.22,55.94,1.0,1.5,22,3,3,La Liga 2,2
Allan Nyom,0.03,0.17,66.67,0.42,0.0,0.0,1.06,0.75,0.0,1.69,0.0,0.33,0.03,0.03,38.22,77.47,5.47,31.46,0.0,0.31,0.0,0.0,0.75,0.14,0.36,0.0,57.14,60.67,0.97,0.97,36,3,2,La Liga 2,2
José León,0.0,0.04,100.0,0.61,0.0,0.0,0.68,0.39,0.0,3.04,0.0,0.21,0.11,0.0,41.71,83.65,3.5,49.59,0.0,0.21,0.0,0.0,0.71,0.11,0.18,0.0,51.81,48.59,0.11,0.89,28,2,2,La Liga 2,2
Jesús Areso,0.0,0.03,65.85,0.14,0.0,0.0,0.86,0.51,0.03,1.24,0.0,0.46,0.08,0.14,21.97,72.69,5.73,27.27,0.0,0.14,0.0,0.0,0.59,0.14,0.11,0.0,61.63,52.52,0.35,0.78,37,1,2,La Liga 2,2
Marcelo Saracchi,0.0,0.0,72.73,0.56,0.0,0.0,1.24,0.8,0.0,0.88,0.0,0.8,0.16,0.0,27.68,82.37,6.76,51.35,0.0,0.12,0.0,0.0,0.48,0.08,0.24,0.04,26.32,45.74,0.28,1.04,25,2,2,La Liga 2,2
Marc Cardona,0.19,0.28,49.21,1.39,0.03,0.0,0.75,0.25,0.0,0.28,0.0,0.58,0.03,0.0,13.61,74.9,4.28,58.82,0.0,0.06,0.0,0.0,0.28,0.03,0.11,0.0,38.46,45.89,1.28,0.78,36,2,4,La Liga 2,2
Yuri,0.24,0.08,28.57,0.97,0.0,0.0,0.14,0.11,0.0,0.22,0.0,0.14,0.05,0.03,8.81,80.98,2.68,66.67,0.0,0.03,0.0,0.0,0.43,0.05,0.03,0.03,32.0,42.0,0.68,0.27,37,3,4,La Liga 2,2
Hugo Rama,0.0,0.0,40.0,0.97,0.0,0.0,1.21,0.35,0.0,0.32,0.0,0.68,0.15,0.03,21.41,76.92,6.06,45.45,0.0,0.12,0.0,0.0,0.38,0.0,0.12,0.0,27.5,37.93,0.59,1.09,34,2,3,La Liga 2,2
Iker Álvarez,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.57,0.04,0.04,0.0,0.0,24.48,76.2,0.3,42.67,2.39,0.3,0.22,0.04,1.17,0.17,0.04,0.0,100.0,77.78,0.09,0.04,23,1,1,La Liga 2,2
Guille Rosas,0.03,0.0,41.79,0.23,0.0,0.0,2.57,0.63,0.0,1.31,0.03,1.03,0.09,0.03,31.91,79.41,6.49,46.97,0.0,0.23,0.0,0.0,0.8,0.14,0.2,0.03,32.56,50.48,0.74,0.74,35,1,2,La Liga 2,2
Hugo Perez,0.0,0.0,100.0,0.17,0.0,0.0,0.67,0.83,0.0,3.67,0.0,0.17,0.0,0.0,32.0,83.33,1.83,45.71,0.0,0.33,0.0,0.0,1.0,0.33,0.67,0.0,36.36,47.83,0.33,0.67,6,1,2,La Liga 2,2
Miguel Muñoz Mora,0.08,0.0,57.58,0.74,0.0,0.0,0.87,0.36,0.0,0.23,0.0,0.72,0.13,0.03,25.26,76.55,6.87,54.23,0.0,0.03,0.0,0.0,0.38,0.13,0.26,0.0,49.06,43.97,0.59,1.03,39,2,3,La Liga 2,2
Marcos Paulo,0.08,0.08,39.13,0.69,0.0,0.0,0.92,0.31,0.08,0.15,0.0,0.85,0.08,0.15,14.0,73.63,5.69,42.86,0.0,0.0,0.0,0.0,0.77,0.08,0.0,0.0,33.33,39.78,0.69,0.54,13,1,3,La Liga 2,2
Joaquín Muñoz,0.09,0.09,39.62,0.91,0.0,0.0,1.05,0.27,0.0,0.18,0.0,0.64,0.18,0.14,10.05,71.49,3.14,47.83,0.0,0.0,0.0,0.0,0.55,0.14,0.18,0.0,0.0,42.47,0.82,0.59,22,1,4,La Liga 2,2
Jacobo González,0.07,0.07,50.0,1.43,0.0,0.0,0.63,0.33,0.03,0.33,0.0,0.57,0.07,0.03,17.2,80.43,5.07,61.29,0.0,0.0,0.0,0.0,0.53,0.03,0.13,0.0,60.98,43.15,0.47,0.93,30,2,4,La Liga 2,2
Marti Vila Garcia,0.0,0.0,50.0,0.17,0.0,0.0,1.39,0.72,0.06,1.22,0.0,0.33,0.17,0.06,39.33,84.32,6.56,46.67,0.0,0.28,0.0,0.0,0.61,0.0,0.17,0.06,23.81,50.0,0.67,0.67,18,1,2,La Liga 2,2
Alex Calvo,0.09,0.0,65.22,0.55,0.0,0.0,0.36,0.45,0.0,0.27,0.0,0.18,0.0,0.0,6.0,66.67,1.64,75.0,0.0,0.0,0.0,0.0,0.27,0.09,0.09,0.0,50.0,51.72,0.45,0.73,11,1,4,La Liga 2,2
Unai Bustinza,0.0,0.0,40.0,0.4,0.0,0.0,2.0,1.6,0.0,2.2,0.0,0.5,0.0,0.0,39.1,76.73,6.1,40.74,0.0,0.1,0.0,0.0,1.2,0.0,0.0,0.1,52.0,55.66,1.1,1.3,10,3,2,La Liga 2,2
Matheus Aiás,0.09,0.29,51.16,1.53,0.0,0.0,0.44,0.18,0.0,0.26,0.0,0.18,0.03,0.0,9.79,58.86,2.12,45.45,0.0,0.0,0.0,0.0,0.41,0.09,0.12,0.0,38.71,46.04,1.09,0.71,34,2,4,La Liga 2,2
Dani Fernández,0.0,0.0,47.06,0.31,0.0,0.0,1.54,0.6,0.03,1.89,0.0,0.66,0.11,0.03,24.63,73.78,4.8,28.89,0.0,0.29,0.0,0.0,0.57,0.2,0.14,0.0,41.07,48.33,0.83,1.03,35,2,2,La Liga 2,2
Erick Cabaco,0.0,0.07,50.0,0.27,0.0,0.0,0.73,0.8,0.0,2.8,0.0,0.33,0.0,0.0,39.87,78.43,4.07,40.48,0.0,0.07,0.0,0.0,0.8,0.2,0.13,0.07,75.0,62.5,1.0,1.07,15,2,2,La Liga 2,2
Samuel Obeng,0.15,0.15,48.65,1.23,0.05,0.0,0.41,0.15,0.0,0.69,0.0,0.26,0.08,0.03,8.0,55.13,2.23,35.71,0.0,0.03,0.0,0.0,0.38,0.08,0.08,0.0,38.53,41.02,0.95,0.59,39,2,4,La Liga 2,2
José Ángel Carrillo,0.1,0.0,72.73,0.71,0.0,0.0,0.05,0.05,0.0,0.52,0.0,0.24,0.05,0.0,10.19,51.87,2.1,25.0,0.0,0.0,0.0,0.0,0.29,0.0,0.05,0.0,52.35,50.23,1.0,0.76,21,2,4,La Liga 2,2
Antonio Puertas,0.11,0.14,42.62,1.4,0.06,0.0,0.8,0.2,0.0,0.37,0.0,0.71,0.23,0.14,20.14,74.89,5.51,50.0,0.0,0.11,0.0,0.0,0.46,0.11,0.11,0.0,40.34,39.82,0.94,1.23,35,3,3,La Liga 2,2
Jorge de Frutos,0.08,0.21,36.81,1.59,0.0,0.0,1.36,0.41,0.0,0.38,0.0,0.69,0.28,0.13,18.72,72.33,6.59,47.37,0.0,0.15,0.0,0.0,0.54,0.1,0.15,0.03,44.23,44.08,1.21,0.87,39,2,3,La Liga 2,2
Antonio Pacheco,0.09,0.06,66.67,0.3,0.03,0.0,1.06,0.15,0.0,0.18,0.0,0.42,0.0,0.0,17.3,86.69,4.09,50.0,0.0,0.0,0.0,0.0,0.42,0.15,0.06,0.03,40.0,54.55,0.45,0.55,33,1,3,La Liga 2,2
Jovanny Bolívar,0.14,0.43,40.0,1.29,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.43,88.24,0.57,100.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,29.41,39.29,0.43,0.29,7,1,4,La Liga 2,2
Benito Ramírez,0.07,0.0,46.15,0.71,0.0,0.0,0.64,0.14,0.0,0.14,0.0,0.07,0.07,0.07,15.93,77.13,4.93,50.0,0.0,0.07,0.0,0.0,0.29,0.0,0.0,0.0,46.15,48.0,0.21,0.36,14,2,3,La Liga 2,2
Carlos Isaac,0.06,0.0,75.0,0.5,0.0,0.0,0.56,0.69,0.06,1.13,0.0,0.44,0.19,0.06,19.06,73.44,5.56,26.09,0.0,0.06,0.0,0.0,0.63,0.13,0.13,0.0,55.0,50.0,0.88,1.19,16,2,2,La Liga 2,2
Pau Casadesús,0.25,0.0,33.33,0.25,0.25,0.0,2.25,0.25,0.0,1.5,0.0,0.0,0.0,0.0,18.75,76.0,2.5,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,50.0,46.43,0.0,1.25,4,1,2,La Liga 2,2
Enzo Lombardo,0.0,0.0,64.0,0.3,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.5,0.1,0.1,8.5,81.18,2.9,44.44,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,66.67,60.71,0.9,0.4,10,2,4,La Liga 2,2
Ángel Rodado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,1,2,4,La Liga 2,2
Paul Anton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,1.0,1.0,1,3,3,La Liga 2,2
Moussa Diarra,0.0,0.0,50.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,85.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,50.0,1.0,2.0,1,1,2,La Liga 2,2
Andrés García,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,1,4,La Liga 2,2
Luis Roldán,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,94.74,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1,1,3,La Liga 2,2
Chema,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.4,0.0,1.6,0.0,0.6,0.0,0.0,19.6,79.59,2.0,50.0,0.0,0.2,0.0,0.0,0.6,0.0,0.6,0.0,50.0,51.85,0.6,0.8,5,3,2,La Liga 2,2
Diego Alende,0.0,0.05,60.0,0.23,0.0,0.0,0.82,0.55,0.05,2.09,0.05,0.41,0.09,0.0,68.09,88.99,4.27,45.45,0.0,0.36,0.0,0.0,0.86,0.09,0.14,0.0,43.9,48.5,0.82,0.68,22,2,2,La Liga 2,2
Jaume Grau,0.03,0.0,56.25,0.2,0.0,0.0,1.34,0.89,0.0,1.03,0.0,1.03,0.0,0.0,28.11,84.04,3.51,60.0,0.0,0.17,0.0,0.0,0.43,0.06,0.29,0.03,60.94,51.52,0.69,0.89,35,2,3,La Liga 2,2
Sergio Molina,0.07,0.0,54.55,0.62,0.0,0.0,1.21,0.41,0.0,0.55,0.0,0.62,0.03,0.03,34.93,88.06,10.1,73.17,0.0,0.1,0.0,0.0,0.45,0.03,0.14,0.03,50.0,47.85,0.97,1.1,29,2,3,La Liga 2,2
Jony,0.06,0.0,31.58,0.59,0.0,0.0,0.71,0.18,0.0,0.24,0.0,0.35,0.18,0.0,9.18,66.03,2.29,38.1,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.06,30.0,37.88,0.24,0.41,17,3,3,La Liga 2,2
Víctor Mollejo,0.11,0.14,16.67,0.86,0.04,0.0,0.75,0.25,0.0,0.36,0.0,0.36,0.25,0.07,16.61,69.46,4.93,54.84,0.0,0.0,0.0,0.0,0.36,0.14,0.14,0.0,43.59,42.08,1.18,1.32,28,1,4,La Liga 2,2
Haissem Hassan,0.0,0.0,50.75,1.15,0.0,0.0,0.78,0.11,0.0,0.15,0.0,0.37,0.07,0.04,12.81,77.46,3.96,56.67,0.0,0.04,0.0,0.0,0.67,0.07,0.07,0.0,0.0,55.0,1.22,0.33,27,1,3,La Liga 2,2
Pablo Chavarría,0.21,0.13,14.29,1.0,0.08,0.0,1.0,0.17,0.0,0.58,0.0,0.38,0.13,0.13,14.0,57.74,4.0,26.67,0.0,0.0,0.0,0.0,0.33,0.04,0.04,0.0,42.71,37.21,0.54,1.63,24,3,4,La Liga 2,2
Carlos Martinez Rodriguez,0.26,0.23,52.0,1.23,0.03,0.0,0.14,0.09,0.0,0.31,0.0,0.0,0.06,0.0,11.51,83.87,3.63,46.15,0.0,0.09,0.0,0.0,0.43,0.06,0.03,0.03,36.21,42.55,0.6,0.29,35,3,4,La Liga 2,2
Daniel Alonso Aceves Patiño,0.0,0.0,37.5,0.1,0.0,0.0,2.2,0.9,0.0,0.7,0.0,0.1,0.0,0.0,22.5,68.89,4.3,19.23,0.0,0.2,0.0,0.0,0.6,0.0,0.1,0.1,36.36,52.11,0.4,1.0,10,1,2,La Liga 2,2
Jonas Ramalho,0.0,0.0,50.0,0.22,0.0,0.0,0.96,0.89,0.0,2.59,0.0,0.26,0.0,0.0,30.52,78.03,2.85,40.71,0.0,0.22,0.0,0.0,0.89,0.11,0.04,0.0,51.9,53.55,0.52,0.48,27,2,2,La Liga 2,2
Paris Barandiaran,0.0,0.03,41.51,0.22,0.0,0.0,1.64,0.89,0.0,2.03,0.0,0.86,0.03,0.06,32.28,79.26,5.86,33.61,0.0,0.28,0.0,0.0,0.81,0.19,0.28,0.0,47.06,51.06,0.89,0.72,36,3,2,La Liga 2,2
Nico Serrano,0.0,0.06,46.51,1.5,0.0,0.0,0.69,0.06,0.0,0.19,0.0,0.63,0.25,0.06,14.5,73.71,5.06,35.0,0.0,0.19,0.0,0.0,0.5,0.0,0.06,0.0,23.81,43.22,0.94,0.81,16,1,3,La Liga 2,2
José Manuel Arnáiz,0.24,0.11,42.75,2.11,0.0,0.0,0.71,0.42,0.0,0.24,0.0,0.79,0.08,0.05,17.89,81.03,6.79,56.0,0.0,0.11,0.0,0.0,0.76,0.13,0.16,0.0,34.78,39.78,1.92,0.89,38,2,4,La Liga 2,2
Unai Medina,0.0,0.0,75.0,0.4,0.0,0.0,0.6,0.8,0.07,1.4,0.0,0.53,0.0,0.0,21.6,66.98,4.47,37.21,0.0,0.0,0.0,0.0,0.87,0.2,0.13,0.0,60.71,62.96,1.8,0.6,15,3,2,La Liga 2,2
